,Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
0,1.0,0.9939499677501361,53.19408621960206,0.9402510383549858,57.97794117647059
1,2.0,0.9211936542982553,61.27717391304348,0.9202975367798525,60.919117647058826
2,3.0,0.8782258609593925,66.35961680176861,0.9053380268461564,62.794117647058826
3,4.0,0.8375892922908134,70.6015106853353,0.8947844887481017,63.89705882352941
4,5.0,0.8066068968969667,73.90613485630067,0.8835143804550171,65.1654411764706
5,6.0,0.7790412809274262,76.7087324981577,0.8866681859773748,65.0
6,7.0,0.7635736066186437,78.34837877671333,0.8841847826452817,65.40441176470588
7,8.0,0.7505364384208432,79.7162859248342,0.891292996266309,64.5404411764706
8,9.0,0.7379729442062322,81.04043846720707,0.8785458333352033,65.88235294117646
9,10.0,0.7245376007295129,82.41525423728814,0.881885070660535,65.56985294117646
10,11.0,0.7169228058662499,83.17059690493736,0.8798969941980699,65.75367647058823
11,12.0,0.7093967636806963,83.90291083271923,0.8835700410253862,65.625
12,13.0,0.7036300556310064,84.55462417096537,0.884791898727417,65.27573529411765
13,14.0,0.7004705126354074,84.88163227708179,0.8845508729710299,65.4595588235294
14,15.0,0.6937903702127293,85.57479734708917,0.8759541329215554,66.32352941176471
15,16.0,0.6925568977698915,85.67151805453206,0.8806401778669918,65.73529411764706
16,17.0,0.6879122049912162,86.15051584377304,0.8813747086945702,65.84558823529412
17,18.0,0.682886065326373,86.6617538688283,0.880637166780584,65.91911764705883
18,19.0,0.6787967277785479,87.07857406042741,0.8826158499016481,65.56985294117646
19,20.0,0.6776641930124737,87.1752947678703,0.8846531257909886,65.3125
20,21.0,0.6733683412270065,87.63817243920413,0.88199742436409,65.56985294117646
21,22.0,0.6701997824688563,87.95596904937362,0.8810822185348062,65.86397058823529
22,23.0,0.6686176887837595,88.1102616064849,0.880713543471168,65.97426470588235
