,Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
0,1.0,1.0712811401774098,38.87251289609433,1.0678217893137651,38.69485294117647
1,2.0,1.0533813931920903,43.45523212969786,0.9969356152941199,53.419117647058826
2,3.0,0.941875040377425,59.345062638172436,0.9447407184278264,59.22794117647059
3,4.0,0.8843569307750696,65.53518791451732,0.9082275716697469,62.62867647058823
4,5.0,0.8358007851513151,70.7189572586588,0.9115613450022305,62.33455882352941
5,6.0,0.8006623984700894,74.49567059690494,0.9245164178750094,60.955882352941174
6,7.0,0.769593825038075,77.7289056742815,0.90587939304464,63.400735294117645
7,8.0,0.7468390920053269,80.14692336035372,0.92383133085335,61.76470588235294
8,9.0,0.7319197810214498,81.64148857774502,0.9214234574752695,61.9485294117647
9,10.0,0.7193643318745874,82.96103537214444,0.9428956086144727,59.908088235294116
10,11.0,0.7083590254242489,84.10326086956522,0.9425867296317044,59.87132352941177
11,12.0,0.698477012472462,85.08889093588799,0.9363088434233385,60.47794117647059
12,13.0,0.6923209575273223,85.75442151805453,0.9321984247249715,60.79044117647059
13,14.0,0.6837514692487836,86.62030213706706,0.9273344478186439,61.37867647058823
14,15.0,0.6807532274687914,86.89664701547531,0.9297221101382199,61.25
